Year,Jurisdiction,Type,Stream,Management,Fate,Tonnes
2008,SA,Glass,C&I,Recycling,Recycling,0.0
2008,SA,Glass,MSW,Recycling,Recycling,0.0
2008,SA,Glass,Total,Recycling,Recycling,61552.0
2008,SA,Metals,C&D,Recycling,Recycling,0.0
2008,SA,Metals,C&I,Recycling,Recycling,0.0
2008,SA,Metals,MSW,Recycling,Recycling,0.0
2008,SA,Metals,Total,Recycling,Recycling,311667.0
2008,SA,Miscellaneous,C&D,Landfill,Disposal,17763.0
2008,SA,Miscellaneous,C&D,Other disposal,Disposal,0.0
2008,SA,Miscellaneous,C&D,Recycling,Recycling,3231.0
2008,SA,Miscellaneous,C&D,Treatment,Disposal,2661.0
2008,SA,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2008,SA,Miscellaneous,C&D,Treatment,Recycling,10440.0
2008,SA,Miscellaneous,C&I,Energy from waste facility,Energy recovery,16551.0
2008,SA,Miscellaneous,C&I,Landfill,Disposal,25051.0
2008,SA,Miscellaneous,C&I,Other disposal,Disposal,13309.0
2008,SA,Miscellaneous,C&I,Other disposal,Long-term storage,213099.0
2008,SA,Miscellaneous,C&I,Recycling,Recycling,226953.0
2008,SA,Miscellaneous,C&I,Treatment,Disposal,3664.0
2008,SA,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2008,SA,Miscellaneous,C&I,Treatment,Recycling,4140.0
2008,SA,Miscellaneous,MSW,Recycling,Recycling,0.0
2008,SA,Miscellaneous,Total,Energy from waste facility,Energy recovery,16551.0
2008,SA,Miscellaneous,Total,Landfill,Disposal,42814.0
2008,SA,Miscellaneous,Total,Other disposal,Disposal,13309.0
2008,SA,Miscellaneous,Total,Other disposal,Long-term storage,213099.0
2008,SA,Miscellaneous,Total,Recycling,Recycling,235264.0
2008,SA,Miscellaneous,Total,Treatment,Disposal,6326.0
2008,SA,Miscellaneous,Total,Treatment,Energy recovery,0.0
2008,SA,Miscellaneous,Total,Treatment,Recycling,14581.0
2008,SA,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2008,SA,Organics,C&D,Landfill,Disposal,7792.0
2008,SA,Organics,C&D,Landfill,Energy recovery,631.0
2008,SA,Organics,C&D,Recycling,Recycling,0.0
2008,SA,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2008,SA,Organics,C&I,Landfill,Disposal,57180.0
2008,SA,Organics,C&I,Landfill,Energy recovery,17504.0
2008,SA,Organics,C&I,Other disposal,Disposal,0.0
2008,SA,Organics,C&I,Recycling,Recycling,137256.0
2008,SA,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2008,SA,Organics,MSW,Landfill,Disposal,168481.0
2008,SA,Organics,MSW,Landfill,Energy recovery,48921.0
2008,SA,Organics,MSW,Recycling,Recycling,0.0
2008,SA,Organics,Total,Energy from waste facility,Energy recovery,0.0
2008,SA,Organics,Total,Landfill,Disposal,233454.0
2008,SA,Organics,Total,Landfill,Energy recovery,67057.0
2008,SA,Organics,Total,Other disposal,Disposal,0.0
2008,SA,Organics,Total,Recycling,Recycling,385929.0
2008,SA,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2008,SA,Paper and Cardboard,C&I,Recycling,Recycling,0.0
2008,SA,Paper and Cardboard,MSW,Recycling,Recycling,0.0
2008,SA,Paper and Cardboard,Total,Recycling,Recycling,204063.0
2008,SA,Plastics,C&D,Recycling,Recycling,0.0
2008,SA,Plastics,C&I,Recycling,Recycling,0.0
2008,SA,Plastics,MSW,Recycling,Recycling,0.0
2008,SA,Plastics,Total,Recycling,Recycling,13778.0
2008,Tas,Chemicals,C&D,Landfill,Disposal,0.0
2008,Tas,Chemicals,C&D,Other disposal,Disposal,0.0
2008,Tas,Chemicals,C&D,Recycling,Recycling,0.0
2008,Tas,Chemicals,C&D,Treatment,Disposal,0.0
2008,Tas,Chemicals,C&D,Treatment,Energy recovery,0.0
2008,Tas,Chemicals,C&D,Treatment,Recycling,0.0
2008,Tas,Chemicals,C&I,Landfill,Disposal,44191.0
2008,Tas,Chemicals,C&I,Other disposal,Disposal,417.0
2008,Tas,Chemicals,C&I,Recycling,Recycling,187672.0
2008,Tas,Chemicals,C&I,Treatment,Disposal,3762.0
2008,Tas,Chemicals,C&I,Treatment,Energy recovery,36.0
2008,Tas,Chemicals,C&I,Treatment,Recycling,20395.0
2008,Tas,Chemicals,Total,Landfill,Disposal,44191.0
2008,Tas,Chemicals,Total,Other disposal,Disposal,417.0
2008,Tas,Chemicals,Total,Recycling,Recycling,187672.0
2008,Tas,Chemicals,Total,Treatment,Disposal,3762.0
2008,Tas,Chemicals,Total,Treatment,Energy recovery,36.0
2008,Tas,Chemicals,Total,Treatment,Recycling,20395.0
2008,Tas,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2008,Tas,Construction Waste,C&D,Landfill,Disposal,1318.0
2008,Tas,Construction Waste,C&D,Landfill,Energy recovery,209.0
2008,Tas,Construction Waste,C&I,Energy from waste facility,Energy recovery,0.0
2008,Tas,Construction Waste,C&I,Landfill,Disposal,22849.0
2008,Tas,Construction Waste,C&I,Landfill,Energy recovery,3617.0
2008,Tas,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2008,Tas,Construction Waste,MSW,Landfill,Disposal,1376.0
2008,Tas,Construction Waste,MSW,Landfill,Energy recovery,218.0
2008,Tas,Construction Waste,Total,Energy from waste facility,Energy recovery,0.0
2008,Tas,Construction Waste,Total,Landfill,Disposal,25543.0
2008,Tas,Construction Waste,Total,Landfill,Energy recovery,4044.0
2008,Tas,Glass,C&D,Recycling,Recycling,0.0
2008,Tas,Glass,C&I,Recycling,Recycling,79.0
2008,Tas,Glass,MSW,Recycling,Recycling,7138.0
2008,Tas,Glass,Total,Recycling,Recycling,7217.0
2008,Tas,Metals,C&D,Recycling,Recycling,0.0
2008,Tas,Metals,C&I,Recycling,Recycling,425.0
2008,Tas,Metals,MSW,Recycling,Recycling,1238.0
2008,Tas,Metals,Total,Recycling,Recycling,1663.0
2008,Tas,Miscellaneous,C&D,Landfill,Disposal,4763.0
2008,Tas,Miscellaneous,C&D,Other disposal,Disposal,3.0
2008,Tas,Miscellaneous,C&D,Recycling,Recycling,27.0
2008,Tas,Miscellaneous,C&D,Treatment,Disposal,52.0
2008,Tas,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2008,Tas,Miscellaneous,C&D,Treatment,Recycling,201.0
2008,Tas,Miscellaneous,C&I,Energy from waste facility,Energy recovery,2751.0
2008,Tas,Miscellaneous,C&I,Landfill,Disposal,8589.0
2008,Tas,Miscellaneous,C&I,Other disposal,Disposal,20.0
2008,Tas,Miscellaneous,C&I,Recycling,Recycling,1152.0
2008,Tas,Miscellaneous,C&I,Treatment,Disposal,142.0
2008,Tas,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2008,Tas,Miscellaneous,C&I,Treatment,Recycling,116.0
2008,Tas,Miscellaneous,MSW,Recycling,Recycling,0.0
2008,Tas,Miscellaneous,Total,Energy from waste facility,Energy recovery,2751.0
2008,Tas,Miscellaneous,Total,Landfill,Disposal,13352.0
2008,Tas,Miscellaneous,Total,Other disposal,Disposal,24.0
2008,Tas,Miscellaneous,Total,Recycling,Recycling,1179.0
2008,Tas,Miscellaneous,Total,Treatment,Disposal,194.0
2008,Tas,Miscellaneous,Total,Treatment,Energy recovery,0.0
2008,Tas,Miscellaneous,Total,Treatment,Recycling,317.0
2008,Tas,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2008,Tas,Organics,C&D,Landfill,Disposal,452.0
2008,Tas,Organics,C&D,Landfill,Energy recovery,57.0
2008,Tas,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2008,Tas,Organics,C&I,Landfill,Disposal,37273.0
2008,Tas,Organics,C&I,Landfill,Energy recovery,16719.0
2008,Tas,Organics,C&I,Other disposal,Disposal,308.0
2008,Tas,Organics,C&I,Recycling,Recycling,15716.0
2008,Tas,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2008,Tas,Organics,MSW,Landfill,Disposal,65192.0
2008,Tas,Organics,MSW,Landfill,Energy recovery,23259.0
2008,Tas,Organics,Total,Energy from waste facility,Energy recovery,0.0
2008,Tas,Organics,Total,Landfill,Disposal,102917.0
2008,Tas,Organics,Total,Landfill,Energy recovery,40035.0
2008,Tas,Organics,Total,Other disposal,Disposal,308.0
2008,Tas,Organics,Total,Recycling,Recycling,15716.0
2008,Tas,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2008,Tas,Paper and Cardboard,C&I,Recycling,Recycling,1342.0
2008,Tas,Paper and Cardboard,Total,Recycling,Recycling,1342.0
2008,Vic,Chemicals,C&D,Landfill,Disposal,0.0
2008,Vic,Chemicals,C&D,Other disposal,Disposal,0.0
2008,Vic,Chemicals,C&D,Recycling,Recycling,0.0
2008,Vic,Chemicals,C&D,Treatment,Disposal,0.0
2008,Vic,Chemicals,C&D,Treatment,Energy recovery,0.0
2008,Vic,Chemicals,C&D,Treatment,Recycling,0.0
2008,Vic,Chemicals,C&I,Landfill,Disposal,30381.0
2008,Vic,Chemicals,C&I,Other disposal,Disposal,14.0
2008,Vic,Chemicals,C&I,Recycling,Recycling,236876.0
2008,Vic,Chemicals,C&I,Treatment,Disposal,30582.0
2008,Vic,Chemicals,C&I,Treatment,Energy recovery,9579.0
2008,Vic,Chemicals,C&I,Treatment,Recycling,95267.0
2008,Vic,Chemicals,Total,Landfill,Disposal,30381.0
2008,Vic,Chemicals,Total,Other disposal,Disposal,14.0
2008,Vic,Chemicals,Total,Recycling,Recycling,236876.0
2008,Vic,Chemicals,Total,Treatment,Disposal,30582.0
2008,Vic,Chemicals,Total,Treatment,Energy recovery,9579.0
2008,Vic,Chemicals,Total,Treatment,Recycling,95267.0
2008,Vic,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2008,Vic,Construction Waste,C&D,Landfill,Disposal,92842.0
2008,Vic,Construction Waste,C&D,Landfill,Energy recovery,11558.0
2008,Vic,Construction Waste,C&D,Recycling,Recycling,2241693.0
2008,Vic,Construction Waste,C&I,Energy from waste facility,Energy recovery,0.0
2008,Vic,Construction Waste,C&I,Landfill,Disposal,165980.0
2008,Vic,Construction Waste,C&I,Landfill,Energy recovery,20664.0
2008,Vic,Construction Waste,C&I,Recycling,Recycling,385537.0
2008,Vic,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2008,Vic,Construction Waste,MSW,Landfill,Disposal,11488.0
2008,Vic,Construction Waste,MSW,Landfill,Energy recovery,1430.0
2008,Vic,Construction Waste,MSW,Recycling,Recycling,132937.0
2008,Vic,Construction Waste,Total,Energy from waste facility,Energy recovery,0.0
2008,Vic,Construction Waste,Total,Landfill,Disposal,270310.0
2008,Vic,Construction Waste,Total,Landfill,Energy recovery,33653.0
2008,Vic,Construction Waste,Total,Recycling,Recycling,2760167.0
2008,Vic,Glass,C&D,Recycling,Recycling,0.0
2008,Vic,Glass,C&I,Recycling,Recycling,24557.0
2008,Vic,Glass,MSW,Recycling,Recycling,134476.0
2008,Vic,Glass,Total,Recycling,Recycling,159033.0
2008,Vic,Metals,C&D,Recycling,Recycling,193792.0
2008,Vic,Metals,C&I,Recycling,Recycling,709557.0
2008,Vic,Metals,MSW,Recycling,Recycling,194082.0
2008,Vic,Metals,Total,Recycling,Recycling,1097430.0
2008,Vic,Miscellaneous,C&D,Landfill,Disposal,226817.0
2008,Vic,Miscellaneous,C&D,Other disposal,Disposal,4.0
2008,Vic,Miscellaneous,C&D,Recycling,Recycling,1136.0
2008,Vic,Miscellaneous,C&D,Treatment,Disposal,1158.0
2008,Vic,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2008,Vic,Miscellaneous,C&D,Treatment,Recycling,4631.0
2008,Vic,Miscellaneous,C&I,Energy from waste facility,Energy recovery,28095.0
2008,Vic,Miscellaneous,C&I,Landfill,Disposal,225868.0
2008,Vic,Miscellaneous,C&I,Other disposal,Disposal,4176.0
2008,Vic,Miscellaneous,C&I,Other disposal,Long-term storage,1078981.0
2008,Vic,Miscellaneous,C&I,Recycling,Recycling,45241.0
2008,Vic,Miscellaneous,C&I,Treatment,Disposal,39219.0
2008,Vic,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2008,Vic,Miscellaneous,C&I,Treatment,Recycling,9625.0
2008,Vic,Miscellaneous,MSW,Recycling,Recycling,145926.0
2008,Vic,Miscellaneous,Total,Energy from waste facility,Energy recovery,28095.0
2008,Vic,Miscellaneous,Total,Landfill,Disposal,452685.0
2008,Vic,Miscellaneous,Total,Other disposal,Disposal,4180.0
2008,Vic,Miscellaneous,Total,Other disposal,Long-term storage,1078981.0
2008,Vic,Miscellaneous,Total,Recycling,Recycling,192303.0
2008,Vic,Miscellaneous,Total,Treatment,Disposal,40377.0
2008,Vic,Miscellaneous,Total,Treatment,Energy recovery,0.0
2008,Vic,Miscellaneous,Total,Treatment,Recycling,14256.0
2008,Vic,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2008,Vic,Organics,C&D,Landfill,Disposal,24777.0
2008,Vic,Organics,C&D,Landfill,Energy recovery,1378.0
2008,Vic,Organics,C&D,Recycling,Recycling,8375.0
2008,Vic,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2008,Vic,Organics,C&I,Landfill,Disposal,577154.0
2008,Vic,Organics,C&I,Landfill,Energy recovery,94527.0
2008,Vic,Organics,C&I,Other disposal,Disposal,278439.0
2008,Vic,Organics,C&I,Recycling,Recycling,213333.0
2008,Vic,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2008,Vic,Organics,MSW,Landfill,Disposal,813478.0
2008,Vic,Organics,MSW,Landfill,Energy recovery,159088.0
2008,Vic,Organics,MSW,Recycling,Recycling,349962.0
2008,Vic,Organics,Total,Energy from waste facility,Energy recovery,0.0
2008,Vic,Organics,Total,Landfill,Disposal,1415410.0
2008,Vic,Organics,Total,Landfill,Energy recovery,254993.0
2008,Vic,Organics,Total,Other disposal,Disposal,278439.0
2008,Vic,Organics,Total,Recycling,Recycling,571670.0
2008,Vic,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2008,Vic,Paper and Cardboard,C&I,Recycling,Recycling,831617.0
2008,Vic,Paper and Cardboard,MSW,Recycling,Recycling,140115.0
2008,Vic,Paper and Cardboard,Total,Recycling,Recycling,971732.0
2008,WA,Chemicals,C&D,Landfill,Disposal,0.0
2008,WA,Chemicals,C&D,Other disposal,Disposal,0.0
2008,WA,Chemicals,C&D,Recycling,Recycling,0.0
2008,WA,Chemicals,C&D,Treatment,Disposal,0.0
2008,WA,Chemicals,C&D,Treatment,Energy recovery,0.0
2008,WA,Chemicals,C&D,Treatment,Recycling,0.0
2008,WA,Chemicals,C&I,Landfill,Disposal,3685.0
2008,WA,Chemicals,C&I,Other disposal,Disposal,19.0
2008,WA,Chemicals,C&I,Recycling,Recycling,236297.0
2008,WA,Chemicals,C&I,Treatment,Disposal,5786.0
2008,WA,Chemicals,C&I,Treatment,Energy recovery,5642.0
2008,WA,Chemicals,C&I,Treatment,Recycling,25419.0
2008,WA,Chemicals,Total,Landfill,Disposal,3685.0
2008,WA,Chemicals,Total,Other disposal,Disposal,19.0
2008,WA,Chemicals,Total,Recycling,Recycling,236297.0
2008,WA,Chemicals,Total,Treatment,Disposal,5786.0
2008,WA,Chemicals,Total,Treatment,Energy recovery,5642.0
2008,WA,Chemicals,Total,Treatment,Recycling,25419.0
2008,WA,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2008,WA,Construction Waste,C&D,Landfill,Disposal,96476.0
2008,WA,Construction Waste,C&D,Landfill,Energy recovery,10927.0
2008,WA,Construction Waste,C&D,Recycling,Recycling,0.0
2008,WA,Construction Waste,C&I,Energy from waste facility,Energy recovery,0.0
2008,WA,Construction Waste,C&I,Landfill,Disposal,125462.0
2008,WA,Construction Waste,C&I,Landfill,Energy recovery,14210.0
2008,WA,Construction Waste,C&I,Recycling,Recycling,0.0
2008,WA,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2008,WA,Construction Waste,MSW,Landfill,Disposal,11061.0
2008,WA,Construction Waste,MSW,Landfill,Energy recovery,1253.0
2008,WA,Construction Waste,MSW,Recycling,Recycling,0.0
2008,WA,Construction Waste,Total,Energy from waste facility,Energy recovery,0.0
2008,WA,Construction Waste,Total,Landfill,Disposal,232999.0
2008,WA,Construction Waste,Total,Landfill,Energy recovery,26390.0
2008,WA,Construction Waste,Total,Recycling,Recycling,437217.0
2008,WA,Glass,C&D,Recycling,Recycling,0.0
2008,WA,Glass,C&I,Recycling,Recycling,0.0
2008,WA,Glass,MSW,Recycling,Recycling,0.0
2008,WA,Glass,Total,Recycling,Recycling,26667.0
2008,WA,Metals,C&D,Recycling,Recycling,0.0
2008,WA,Metals,C&I,Recycling,Recycling,0.0
2008,WA,Metals,MSW,Recycling,Recycling,0.0
2008,WA,Metals,Total,Recycling,Recycling,375184.0
2008,WA,Miscellaneous,C&D,Landfill,Disposal,6560.0
2008,WA,Miscellaneous,C&D,Other disposal,Disposal,0.0
2008,WA,Miscellaneous,C&D,Recycling,Recycling,1207.0
2008,WA,Miscellaneous,C&D,Treatment,Disposal,671.0
2008,WA,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2008,WA,Miscellaneous,C&D,Treatment,Recycling,2684.0
2008,WA,Miscellaneous,C&I,Energy from waste facility,Energy recovery,10949.0
2008,WA,Miscellaneous,C&I,Landfill,Disposal,88347.0
2008,WA,Miscellaneous,C&I,Other disposal,Disposal,2911.0
2008,WA,Miscellaneous,C&I,Other disposal,Long-term storage,732954.0
2008,WA,Miscellaneous,C&I,Recycling,Recycling,396168.0
2008,WA,Miscellaneous,C&I,Treatment,Disposal,8794.0
2008,WA,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2008,WA,Miscellaneous,C&I,Treatment,Recycling,1846.0
2008,WA,Miscellaneous,MSW,Recycling,Recycling,0.0
2008,WA,Miscellaneous,Total,Energy from waste facility,Energy recovery,10949.0
2008,WA,Miscellaneous,Total,Landfill,Disposal,94906.0
2008,WA,Miscellaneous,Total,Other disposal,Disposal,2911.0
2008,WA,Miscellaneous,Total,Other disposal,Long-term storage,732954.0
2008,WA,Miscellaneous,Total,Recycling,Recycling,448736.0
2008,WA,Miscellaneous,Total,Treatment,Disposal,9465.0
2008,WA,Miscellaneous,Total,Treatment,Energy recovery,0.0
2008,WA,Miscellaneous,Total,Treatment,Recycling,4530.0
2008,WA,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2008,WA,Organics,C&D,Landfill,Disposal,34070.0
2008,WA,Organics,C&D,Landfill,Energy recovery,1731.0
2008,WA,Organics,C&D,Recycling,Recycling,0.0
2008,WA,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2008,WA,Organics,C&I,Landfill,Disposal,241252.0
2008,WA,Organics,C&I,Landfill,Energy recovery,43679.0
2008,WA,Organics,C&I,Other disposal,Disposal,11822.0
2008,WA,Organics,C&I,Recycling,Recycling,93394.0
2008,WA,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2008,WA,Organics,MSW,Landfill,Disposal,596280.0
2008,WA,Organics,MSW,Landfill,Energy recovery,87134.0
2008,WA,Organics,MSW,Recycling,Recycling,0.0
2008,WA,Organics,Total,Energy from waste facility,Energy recovery,0.0
2008,WA,Organics,Total,Landfill,Disposal,871602.0
2008,WA,Organics,Total,Landfill,Energy recovery,132543.0
2008,WA,Organics,Total,Other disposal,Disposal,11822.0
2008,WA,Organics,Total,Recycling,Recycling,479639.0
2008,WA,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2008,WA,Paper and Cardboard,C&I,Recycling,Recycling,0.0
2008,WA,Paper and Cardboard,MSW,Recycling,Recycling,0.0
2008,WA,Paper and Cardboard,Total,Recycling,Recycling,231027.0
2008,WA,Plastics,C&D,Recycling,Recycling,0.0
2008,WA,Plastics,C&I,Recycling,Recycling,0.0
2008,WA,Plastics,MSW,Recycling,Recycling,0.0
2008,WA,Plastics,Total,Recycling,Recycling,19418.0
2009,ACT,Chemicals,C&D,Landfill,Disposal,0.0
2009,ACT,Chemicals,C&D,Other disposal,Disposal,0.0
2009,ACT,Chemicals,C&D,Recycling,Recycling,0.0
2009,ACT,Chemicals,C&D,Treatment,Disposal,0.0
2009,ACT,Chemicals,C&D,Treatment,Energy recovery,0.0
2009,ACT,Chemicals,C&D,Treatment,Recycling,0.0
2009,ACT,Chemicals,C&I,Landfill,Disposal,233.0
2009,ACT,Chemicals,C&I,Other disposal,Disposal,64.0
2009,ACT,Chemicals,C&I,Recycling,Recycling,4231.0
2009,ACT,Chemicals,C&I,Treatment,Disposal,714.0
2009,ACT,Chemicals,C&I,Treatment,Energy recovery,142.0
2009,ACT,Chemicals,C&I,Treatment,Recycling,1239.0
2009,ACT,Chemicals,Total,Landfill,Disposal,233.0
2009,ACT,Chemicals,Total,Other disposal,Disposal,64.0
2009,ACT,Chemicals,Total,Recycling,Recycling,4231.0
2009,ACT,Chemicals,Total,Treatment,Disposal,714.0
2009,ACT,Chemicals,Total,Treatment,Energy recovery,142.0
2009,ACT,Chemicals,Total,Treatment,Recycling,1239.0
2009,ACT,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2009,ACT,Construction Waste,C&D,Landfill,Disposal,6681.0
2009,ACT,Construction Waste,C&D,Landfill,Energy recovery,515.0
2009,ACT,Construction Waste,C&D,Recycling,Recycling,0.0
2009,ACT,Construction Waste,C&I,Energy from waste facility,Energy recovery,0.0
2009,ACT,Construction Waste,C&I,Landfill,Disposal,6574.0
2009,ACT,Construction Waste,C&I,Landfill,Energy recovery,507.0
2009,ACT,Construction Waste,C&I,Recycling,Recycling,0.0
2009,ACT,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2009,ACT,Construction Waste,MSW,Landfill,Disposal,888.0
2009,ACT,Construction Waste,MSW,Landfill,Energy recovery,68.0
2009,ACT,Construction Waste,MSW,Recycling,Recycling,0.0
2009,ACT,Construction Waste,Total,Energy from waste facility,Energy recovery,0.0
2009,ACT,Construction Waste,Total,Landfill,Disposal,14143.0
2009,ACT,Construction Waste,Total,Landfill,Energy recovery,1090.0
2009,ACT,Construction Waste,Total,Recycling,Recycling,27322.0
2009,ACT,Glass,C&D,Recycling,Recycling,0.0
2009,ACT,Glass,C&I,Recycling,Recycling,0.0
2009,ACT,Glass,MSW,Recycling,Recycling,0.0
2009,ACT,Glass,Total,Recycling,Recycling,14939.0
2009,ACT,Metals,C&D,Recycling,Recycling,0.0
2009,ACT,Metals,C&I,Recycling,Recycling,0.0
2009,ACT,Metals,MSW,Recycling,Recycling,0.0
2009,ACT,Metals,Total,Recycling,Recycling,33040.0
2009,ACT,Miscellaneous,C&D,Landfill,Disposal,266.0
2009,ACT,Miscellaneous,C&D,Other disposal,Disposal,0.0
2009,ACT,Miscellaneous,C&D,Recycling,Recycling,1.0
2009,ACT,Miscellaneous,C&D,Treatment,Disposal,3.0
2009,ACT,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2009,ACT,Miscellaneous,C&D,Treatment,Recycling,10.0
2009,ACT,Miscellaneous,C&I,Energy from waste facility,Energy recovery,975.0
2009,ACT,Miscellaneous,C&I,Landfill,Disposal,2340.0
2009,ACT,Miscellaneous,C&I,Other disposal,Disposal,90.0
2009,ACT,Miscellaneous,C&I,Recycling,Recycling,391.0
2009,ACT,Miscellaneous,C&I,Treatment,Disposal,106.0
2009,ACT,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2009,ACT,Miscellaneous,C&I,Treatment,Recycling,5.0
2009,ACT,Miscellaneous,MSW,Recycling,Recycling,0.0
2009,ACT,Miscellaneous,Total,Energy from waste facility,Energy recovery,975.0
2009,ACT,Miscellaneous,Total,Landfill,Disposal,2606.0
2009,ACT,Miscellaneous,Total,Other disposal,Disposal,90.0
2009,ACT,Miscellaneous,Total,Recycling,Recycling,5175.0
2009,ACT,Miscellaneous,Total,Treatment,Disposal,108.0
2009,ACT,Miscellaneous,Total,Treatment,Energy recovery,0.0
2009,ACT,Miscellaneous,Total,Treatment,Recycling,14.0
2009,ACT,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2009,ACT,Organics,C&D,Landfill,Disposal,1927.0
2009,ACT,Organics,C&D,Landfill,Energy recovery,491.0
