Year,Jurisdiction,Type,Stream,Fate,Tonnes
2009,WA,Garden organics,C&D,Disposal,43778.0
2009,WA,Garden organics,C&D,Energy recovery,1310.0
2009,WA,Garden organics,C&D,Recycling,0.0
2009,WA,Garden organics,C&I,Disposal,55073.0
2009,WA,Garden organics,C&I,Energy recovery,1648.0
2009,WA,Garden organics,C&I,Recycling,0.0
2009,WA,Garden organics,MSW,Disposal,248397.0
2009,WA,Garden organics,MSW,Energy recovery,7431.0
2009,WA,Garden organics,MSW,Recycling,0.0
2009,WA,Garden organics,Total,Disposal,347249.0
2009,WA,Garden organics,Total,Energy recovery,10388.0
2009,WA,Garden organics,Total,Recycling,210965.0
2009,WA,Glass from food and beverage containers,C&D,Recycling,0.0
2009,WA,Glass from food and beverage containers,C&I,Recycling,0.0
2009,WA,Glass from food and beverage containers,MSW,Recycling,0.0
2009,WA,Glass from food and beverage containers,Total,Recycling,27744.0
2009,WA,High density polyethylene (HDPE) (2),C&D,Recycling,0.0
2009,WA,High density polyethylene (HDPE) (2),C&I,Recycling,0.0
2009,WA,High density polyethylene (HDPE) (2),MSW,Recycling,0.0
2009,WA,High density polyethylene (HDPE) (2),Total,Recycling,5474.0
2009,WA,Inorganic chemicals (D),C&D,Disposal,0.0
2009,WA,Inorganic chemicals (D),C&D,Energy recovery,0.0
2009,WA,Inorganic chemicals (D),C&D,Recycling,0.0
2009,WA,Inorganic chemicals (D),C&I,Disposal,184.14631434554147
2009,WA,Inorganic chemicals (D),C&I,Energy recovery,0.0
2009,WA,Inorganic chemicals (D),C&I,Recycling,15858.541397654453
2009,WA,Inorganic chemicals (D),Total,Disposal,184.14631434554147
2009,WA,Inorganic chemicals (D),Total,Energy recovery,0.0
2009,WA,Inorganic chemicals (D),Total,Recycling,15858.541397654453
2009,WA,Iron and steel,C&D,Recycling,0.0
2009,WA,Iron and steel,C&I,Recycling,0.0
2009,WA,Iron and steel,MSW,Recycling,0.0
2009,WA,Iron and steel,Total,Recycling,413774.0
2009,WA,Leather & rubber (excl. tyres),C&D,Recycling,0.0
2009,WA,Leather & rubber (excl. tyres),C&I,Recycling,0.0
2009,WA,Leather & rubber (excl. tyres),MSW,Recycling,0.0
2009,WA,Leather & rubber (excl. tyres),Total,Recycling,4236.0
2009,WA,Low density polyethylene (LDPE) (4),C&D,Recycling,0.0
2009,WA,Low density polyethylene (LDPE) (4),C&I,Recycling,0.0
2009,WA,Low density polyethylene (LDPE) (4),MSW,Recycling,0.0
2009,WA,Low density polyethylene (LDPE) (4),Total,Recycling,1498.0
2009,WA,Newsprint & magazines,C&D,Recycling,0.0
2009,WA,Newsprint & magazines,C&I,Recycling,0.0
2009,WA,Newsprint & magazines,MSW,Recycling,0.0
2009,WA,Newsprint & magazines,Total,Recycling,66349.0
2009,WA,Non-ferrous metals (ex. aluminium),C&D,Recycling,0.0
2009,WA,Non-ferrous metals (ex. aluminium),C&I,Recycling,0.0
2009,WA,Non-ferrous metals (ex. aluminium),MSW,Recycling,0.0
2009,WA,Non-ferrous metals (ex. aluminium),Total,Recycling,17826.0
2009,WA,Office paper,C&D,Recycling,0.0
2009,WA,Office paper,C&I,Recycling,0.0
2009,WA,Office paper,MSW,Recycling,0.0
2009,WA,Office paper,Total,Recycling,82473.0
2009,WA,Oils (J),C&D,Disposal,0.0
2009,WA,Oils (J),C&D,Energy recovery,0.0
2009,WA,Oils (J),C&D,Recycling,0.0
2009,WA,Oils (J),C&I,Disposal,209.77864263805992
2009,WA,Oils (J),C&I,Energy recovery,6145.460843178554
2009,WA,Oils (J),C&I,Recycling,97139.67603928341
2009,WA,Oils (J),Total,Disposal,209.77864263805992
2009,WA,Oils (J),Total,Energy recovery,6145.460843178554
2009,WA,Oils (J),Total,Recycling,97139.67603928341
2009,WA,Organic chemicals (M),C&D,Disposal,0.0
2009,WA,Organic chemicals (M),C&D,Energy recovery,0.0
2009,WA,Organic chemicals (M),C&D,Recycling,0.0
2009,WA,Organic chemicals (M),C&I,Disposal,460.55613083969945
2009,WA,Organic chemicals (M),C&I,Energy recovery,25.586451713316634
2009,WA,Organic chemicals (M),C&I,Recycling,144.90691744698404
2009,WA,Organic chemicals (M),Total,Disposal,460.55613083969945
2009,WA,Organic chemicals (M),Total,Energy recovery,25.586451713316634
2009,WA,Organic chemicals (M),Total,Recycling,144.90691744698404
2009,WA,Organic solvents (G),C&D,Disposal,0.0
2009,WA,Organic solvents (G),C&D,Energy recovery,0.0
2009,WA,Organic solvents (G),C&D,Recycling,0.0
2009,WA,Organic solvents (G),C&I,Disposal,2472.559104339714
2009,WA,Organic solvents (G),C&I,Energy recovery,274.6532258147172
2009,WA,Organic solvents (G),C&I,Recycling,892.0615745455694
2009,WA,Organic solvents (G),Total,Disposal,2472.559104339714
2009,WA,Organic solvents (G),Total,Energy recovery,274.6532258147172
2009,WA,Organic solvents (G),Total,Recycling,892.0615745455694
2009,WA,Other,C&D,Disposal,0.0
2009,WA,Other,C&D,Energy recovery,0.0
2009,WA,Other,C&D,Recycling,0.0
2009,WA,Other,C&I,Disposal,35799.965210828734
2009,WA,Other,C&I,Energy recovery,0.0
2009,WA,Other,C&I,Recycling,27387.194019171508
2009,WA,Other,Total,Disposal,35799.965210828734
2009,WA,Other,Total,Energy recovery,0.0
2009,WA,Other,Total,Recycling,27387.194019171508
2009,WA,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0.0
2009,WA,"Other hazardous organic wastes (K140, K190)",C&D,Energy recovery,0.0
2009,WA,"Other hazardous organic wastes (K140, K190)",C&D,Recycling,0.0
2009,WA,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,0.0
2009,WA,"Other hazardous organic wastes (K140, K190)",C&I,Energy recovery,0.0
2009,WA,"Other hazardous organic wastes (K140, K190)",C&I,Recycling,0.0
2009,WA,"Other hazardous organic wastes (K140, K190)",Total,Disposal,0.0
2009,WA,"Other hazardous organic wastes (K140, K190)",Total,Energy recovery,0.0
2009,WA,"Other hazardous organic wastes (K140, K190)",Total,Recycling,0.0
2009,WA,Other miscellaneous (other T),C&D,Disposal,0.0
2009,WA,Other miscellaneous (other T),C&D,Energy recovery,0.0
2009,WA,Other miscellaneous (other T),C&D,Recycling,0.0
2009,WA,Other miscellaneous (other T),C&I,Disposal,147.86581999999999
2009,WA,Other miscellaneous (other T),C&I,Energy recovery,0.0
2009,WA,Other miscellaneous (other T),C&I,Recycling,0.0
2009,WA,Other miscellaneous (other T),Total,Disposal,147.86581999999999
2009,WA,Other miscellaneous (other T),Total,Energy recovery,0.0
2009,WA,Other miscellaneous (other T),Total,Recycling,0.0
2009,WA,Other organics,C&D,Disposal,0.0
2009,WA,Other organics,C&D,Energy recovery,0.0
2009,WA,Other organics,C&D,Recycling,0.0
2009,WA,Other organics,C&I,Disposal,0.0
2009,WA,Other organics,C&I,Energy recovery,0.0
2009,WA,Other organics,C&I,Recycling,0.0
2009,WA,Other organics,MSW,Disposal,59880.0
2009,WA,Other organics,MSW,Energy recovery,2139.0
2009,WA,Other organics,MSW,Recycling,0.0
2009,WA,Other organics,Total,Disposal,59880.0
2009,WA,Other organics,Total,Energy recovery,2139.0
2009,WA,Other organics,Total,Recycling,195571.0
2009,WA,Other plastics (7),C&D,Recycling,0.0
2009,WA,Other plastics (7),C&I,Recycling,0.0
2009,WA,Other plastics (7),MSW,Recycling,0.0
2009,WA,Other plastics (7),Total,Recycling,848.0
2009,WA,Other soil/sludges (other N),C&D,Disposal,0.0
2009,WA,Other soil/sludges (other N),C&D,Energy recovery,0.0
2009,WA,Other soil/sludges (other N),C&D,Recycling,0.0
2009,WA,Other soil/sludges (other N),C&I,Disposal,3696.6151522726095
2009,WA,Other soil/sludges (other N),C&I,Energy recovery,0.0
2009,WA,Other soil/sludges (other N),C&I,Recycling,1871.0700077273914
2009,WA,Other soil/sludges (other N),Total,Disposal,3696.6151522726095
2009,WA,Other soil/sludges (other N),Total,Energy recovery,0.0
2009,WA,Other soil/sludges (other N),Total,Recycling,1871.0700077273914
2009,WA,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0.0
2009,WA,"Paints, resins, inks, organic sludges (F)",C&D,Energy recovery,0.0
2009,WA,"Paints, resins, inks, organic sludges (F)",C&D,Recycling,0.0
2009,WA,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,1458.0769717228238
2009,WA,"Paints, resins, inks, organic sludges (F)",C&I,Energy recovery,11.67632226274514
2009,WA,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,29.531508014431168
2009,WA,"Paints, resins, inks, organic sludges (F)",Total,Disposal,1458.0769717228238
2009,WA,"Paints, resins, inks, organic sludges (F)",Total,Energy recovery,11.67632226274514
2009,WA,"Paints, resins, inks, organic sludges (F)",Total,Recycling,29.531508014431168
2009,WA,Pesticides (H),C&D,Disposal,0.0
2009,WA,Pesticides (H),C&D,Energy recovery,0.0
2009,WA,Pesticides (H),C&D,Recycling,0.0
2009,WA,Pesticides (H),C&I,Disposal,758.86
2009,WA,Pesticides (H),C&I,Energy recovery,0.0
2009,WA,Pesticides (H),C&I,Recycling,0.0
2009,WA,Pesticides (H),Total,Disposal,758.86
2009,WA,Pesticides (H),Total,Energy recovery,0.0
2009,WA,Pesticides (H),Total,Recycling,0.0
2009,WA,Plasterboard & cement sheeting,C&D,Recycling,0.0
2009,WA,Plasterboard & cement sheeting,C&I,Recycling,0.0
2009,WA,Plasterboard & cement sheeting,MSW,Recycling,0.0
2009,WA,Plasterboard & cement sheeting,Total,Recycling,0.0
2009,WA,Plating and heat treatment (A),C&D,Disposal,0.0
2009,WA,Plating and heat treatment (A),C&D,Energy recovery,0.0
2009,WA,Plating and heat treatment (A),C&D,Recycling,0.0
2009,WA,Plating and heat treatment (A),C&I,Disposal,795.8550499999999
2009,WA,Plating and heat treatment (A),C&I,Energy recovery,0.0
2009,WA,Plating and heat treatment (A),C&I,Recycling,0.0
2009,WA,Plating and heat treatment (A),Total,Disposal,795.8550499999999
2009,WA,Plating and heat treatment (A),Total,Energy recovery,0.0
2009,WA,Plating and heat treatment (A),Total,Recycling,0.0
2009,WA,Polyethylene terephthalate (PET) (1),C&D,Recycling,0.0
2009,WA,Polyethylene terephthalate (PET) (1),C&I,Recycling,0.0
2009,WA,Polyethylene terephthalate (PET) (1),MSW,Recycling,0.0
2009,WA,Polyethylene terephthalate (PET) (1),Total,Recycling,2842.0
2009,WA,Polymer coated paperboard,C&D,Recycling,0.0
2009,WA,Polymer coated paperboard,C&I,Recycling,0.0
2009,WA,Polymer coated paperboard,MSW,Recycling,0.0
2009,WA,Polymer coated paperboard,Total,Recycling,750.0
2009,WA,Polypropylene (PP) (5),C&D,Recycling,0.0
2009,WA,Polypropylene (PP) (5),C&I,Recycling,0.0
2009,WA,Polypropylene (PP) (5),MSW,Recycling,0.0
2009,WA,Polypropylene (PP) (5),Total,Recycling,2370.0
2009,WA,Polystyrene (PS) (6),C&D,Recycling,0.0
2009,WA,Polystyrene (PS) (6),C&I,Recycling,0.0
2009,WA,Polystyrene (PS) (6),MSW,Recycling,0.0
2009,WA,Polystyrene (PS) (6),Total,Recycling,430.0
2009,WA,Polyvinyl chloride (PVC) (3),C&D,Recycling,0.0
2009,WA,Polyvinyl chloride (PVC) (3),C&I,Recycling,0.0
2009,WA,Polyvinyl chloride (PVC) (3),MSW,Recycling,0.0
2009,WA,Polyvinyl chloride (PVC) (3),Total,Recycling,476.0
2009,WA,Reactive chemicals (E),C&D,Disposal,0.0
2009,WA,Reactive chemicals (E),C&D,Energy recovery,0.0
2009,WA,Reactive chemicals (E),C&D,Recycling,0.0
2009,WA,Reactive chemicals (E),C&I,Disposal,0.0
2009,WA,Reactive chemicals (E),C&I,Energy recovery,0.0
2009,WA,Reactive chemicals (E),C&I,Recycling,0.0
2009,WA,Reactive chemicals (E),Total,Disposal,0.0
2009,WA,Reactive chemicals (E),Total,Energy recovery,0.0
2009,WA,Reactive chemicals (E),Total,Recycling,0.0
2009,WA,Rubble,C&D,Recycling,0.0
2009,WA,Rubble,C&I,Recycling,0.0
2009,WA,Rubble,MSW,Recycling,0.0
2009,WA,Rubble,Total,Recycling,112657.0
2009,WA,Textiles,C&D,Recycling,0.0
2009,WA,Textiles,C&I,Recycling,0.0
2009,WA,Textiles,MSW,Recycling,0.0
2009,WA,Textiles,Total,Recycling,16943.0
2009,WA,Timber,C&D,Disposal,126997.0
2009,WA,Timber,C&D,Energy recovery,8267.0
2009,WA,Timber,C&D,Recycling,0.0
2009,WA,Timber,C&I,Disposal,166419.0
2009,WA,Timber,C&I,Energy recovery,10834.0
2009,WA,Timber,C&I,Recycling,0.0
2009,WA,Timber,MSW,Disposal,14557.0
2009,WA,Timber,MSW,Energy recovery,948.0
2009,WA,Timber,MSW,Recycling,0.0
2009,WA,Timber,Total,Disposal,307973.0
2009,WA,Timber,Total,Energy recovery,20049.0
2009,WA,Timber,Total,Recycling,45553.0
2009,WA,Tyres (T140),C&D,Disposal,0.0
2009,WA,Tyres (T140),C&D,Energy recovery,0.0
2009,WA,Tyres (T140),C&D,Recycling,0.0
2009,WA,Tyres (T140),C&I,Disposal,45508.13137571053
2009,WA,Tyres (T140),C&I,Energy recovery,11221.183078942322
2009,WA,Tyres (T140),C&I,Recycling,5610.591539471163
2009,WA,Tyres (T140),Total,Disposal,45508.13137571053
2009,WA,Tyres (T140),Total,Energy recovery,11221.183078942322
2009,WA,Tyres (T140),Total,Recycling,5610.591539471163
2010,ACT,Acids (B),C&D,Disposal,0.0
2010,ACT,Acids (B),C&D,Energy recovery,0.0
2010,ACT,Acids (B),C&D,Recycling,0.0
2010,ACT,Acids (B),C&I,Disposal,0.08214157748746309
2010,ACT,Acids (B),C&I,Energy recovery,0.0
2010,ACT,Acids (B),C&I,Recycling,0.18195474986445548
2010,ACT,Acids (B),Total,Disposal,0.08214157748746309
2010,ACT,Acids (B),Total,Energy recovery,0.0
2010,ACT,Acids (B),Total,Recycling,0.18195474986445548
2010,ACT,Alkalis (C),C&D,Disposal,0.0
2010,ACT,Alkalis (C),C&D,Energy recovery,0.0
2010,ACT,Alkalis (C),C&D,Recycling,0.0
2010,ACT,Alkalis (C),C&I,Disposal,0.18448898506148487
2010,ACT,Alkalis (C),C&I,Energy recovery,0.0
2010,ACT,Alkalis (C),C&I,Recycling,1.3362486634656612
2010,ACT,Alkalis (C),Total,Disposal,0.18448898506148487
2010,ACT,Alkalis (C),Total,Energy recovery,0.0
2010,ACT,Alkalis (C),Total,Recycling,1.3362486634656612
2010,ACT,Aluminium,C&D,Recycling,0.0
2010,ACT,Aluminium,C&I,Recycling,0.0
2010,ACT,Aluminium,MSW,Recycling,0.0
2010,ACT,Aluminium,Total,Recycling,239.0
2010,ACT,Asbestos (N220),C&D,Disposal,606.9219381632954
2010,ACT,Asbestos (N220),C&D,Energy recovery,0.0
2010,ACT,Asbestos (N220),C&D,Recycling,0.8696618367046799
2010,ACT,Asbestos (N220),C&I,Disposal,517.0075769539183
2010,ACT,Asbestos (N220),C&I,Energy recovery,0.0
2010,ACT,Asbestos (N220),C&I,Recycling,0.7408230460817643
2010,ACT,Asbestos (N220),Total,Disposal,1123.9295151172137
2010,ACT,Asbestos (N220),Total,Energy recovery,0.0
2010,ACT,Asbestos (N220),Total,Recycling,1.6104848827864442
2010,ACT,Asphalt,C&D,Recycling,0.0
2010,ACT,Asphalt,C&I,Recycling,0.0
2010,ACT,Asphalt,MSW,Recycling,0.0
2010,ACT,Asphalt,Total,Recycling,11982.0
2010,ACT,Biosolids,C&I,Disposal,21717.18327722964
2010,ACT,Biosolids,C&I,Recycling,0.0
2010,ACT,Biosolids,Total,Disposal,21717.18327722964
2010,ACT,Biosolids,Total,Recycling,0.0
2010,ACT,"Bricks, concrete and pavers",C&D,Recycling,0.0
2010,ACT,"Bricks, concrete and pavers",C&I,Recycling,0.0
2010,ACT,"Bricks, concrete and pavers",MSW,Recycling,0.0
2010,ACT,"Bricks, concrete and pavers",Total,Recycling,264226.0
2010,ACT,Clinical and pharmaceutical (R),C&D,Disposal,0.0
2010,ACT,Clinical and pharmaceutical (R),C&D,Energy recovery,0.0
2010,ACT,Clinical and pharmaceutical (R),C&D,Recycling,0.0
2010,ACT,Clinical and pharmaceutical (R),C&I,Disposal,213.31242263851874
2010,ACT,Clinical and pharmaceutical (R),C&I,Energy recovery,0.0
2010,ACT,Clinical and pharmaceutical (R),C&I,Recycling,1.9156578310117247
2010,ACT,Clinical and pharmaceutical (R),Total,Disposal,213.31242263851874
2010,ACT,Clinical and pharmaceutical (R),Total,Energy recovery,0.0
2010,ACT,Clinical and pharmaceutical (R),Total,Recycling,1.9156578310117247
2010,ACT,Contaminated soils (N120),C&D,Disposal,180.789167990919
2010,ACT,Contaminated soils (N120),C&D,Energy recovery,0.0
2010,ACT,Contaminated soils (N120),C&D,Recycling,10.94320450601807
2010,ACT,Contaminated soils (N120),C&I,Disposal,70.30689866313519
2010,ACT,Contaminated soils (N120),C&I,Energy recovery,0.0
2010,ACT,Contaminated soils (N120),C&I,Recycling,4.255690641229251
2010,ACT,Contaminated soils (N120),Total,Disposal,251.09606665405417
2010,ACT,Contaminated soils (N120),Total,Energy recovery,0.0
2010,ACT,Contaminated soils (N120),Total,Recycling,15.19889514724732
2010,ACT,Food organics,C&D,Disposal,1485.0
2010,ACT,Food organics,C&D,Energy recovery,461.0
2010,ACT,Food organics,C&D,Recycling,0.0
2010,ACT,Food organics,C&I,Disposal,9220.0
2010,ACT,Food organics,C&I,Energy recovery,2864.0
2010,ACT,Food organics,C&I,Recycling,0.0
2010,ACT,Food organics,MSW,Disposal,26986.0
2010,ACT,Food organics,MSW,Energy recovery,8382.0
2010,ACT,Food organics,MSW,Recycling,0.0
2010,ACT,Food organics,Total,Disposal,37691.0
2010,ACT,Food organics,Total,Energy recovery,11707.0
2010,ACT,Food organics,Total,Recycling,647.0
2010,ACT,"Food-derived hazardous wastes (K100, K110)",C&D,Disposal,0.0
2010,ACT,"Food-derived hazardous wastes (K100, K110)",C&D,Energy recovery,0.0
2010,ACT,"Food-derived hazardous wastes (K100, K110)",C&D,Recycling,0.0
2010,ACT,"Food-derived hazardous wastes (K100, K110)",C&I,Disposal,855.1157515395967
2010,ACT,"Food-derived hazardous wastes (K100, K110)",C&I,Energy recovery,0.0
2010,ACT,"Food-derived hazardous wastes (K100, K110)",C&I,Recycling,4219.027759623023
2010,ACT,"Food-derived hazardous wastes (K100, K110)",Total,Disposal,855.1157515395967
2010,ACT,"Food-derived hazardous wastes (K100, K110)",Total,Energy recovery,0.0
2010,ACT,"Food-derived hazardous wastes (K100, K110)",Total,Recycling,4219.027759623023
2010,ACT,Garden organics,C&D,Disposal,1057.0
2010,ACT,Garden organics,C&D,Energy recovery,33.0
2010,ACT,Garden organics,C&D,Recycling,0.0
2010,ACT,Garden organics,C&I,Disposal,13526.0
2010,ACT,Garden organics,C&I,Energy recovery,417.0
2010,ACT,Garden organics,C&I,Recycling,0.0
2010,ACT,Garden organics,MSW,Disposal,6371.0
2010,ACT,Garden organics,MSW,Energy recovery,196.0
2010,ACT,Garden organics,MSW,Recycling,0.0
2010,ACT,Garden organics,Total,Disposal,20954.0
2010,ACT,Garden organics,Total,Energy recovery,646.0
2010,ACT,Garden organics,Total,Recycling,272306.0
2010,ACT,Glass from food and beverage containers,C&D,Recycling,0.0
2010,ACT,Glass from food and beverage containers,C&I,Recycling,0.0
2010,ACT,Glass from food and beverage containers,MSW,Recycling,0.0
2010,ACT,Glass from food and beverage containers,Total,Recycling,14779.0
2010,ACT,Inorganic chemicals (D),C&D,Disposal,0.0
2010,ACT,Inorganic chemicals (D),C&D,Energy recovery,0.0
2010,ACT,Inorganic chemicals (D),C&D,Recycling,0.0
2010,ACT,Inorganic chemicals (D),C&I,Disposal,57.78842894793331
2010,ACT,Inorganic chemicals (D),C&I,Energy recovery,0.0
2010,ACT,Inorganic chemicals (D),C&I,Recycling,247.01413770735627
2010,ACT,Inorganic chemicals (D),Total,Disposal,57.78842894793331
2010,ACT,Inorganic chemicals (D),Total,Energy recovery,0.0
2010,ACT,Inorganic chemicals (D),Total,Recycling,247.01413770735627
2010,ACT,Iron and steel,C&D,Recycling,0.0
2010,ACT,Iron and steel,C&I,Recycling,0.0
2010,ACT,Iron and steel,MSW,Recycling,0.0
2010,ACT,Iron and steel,Total,Recycling,4409.0
2010,ACT,Leather & rubber (excl. tyres),C&D,Recycling,0.0
2010,ACT,Leather & rubber (excl. tyres),C&I,Recycling,0.0
2010,ACT,Leather & rubber (excl. tyres),MSW,Recycling,0.0
2010,ACT,Leather & rubber (excl. tyres),Total,Recycling,225.0
2010,ACT,Non-ferrous metals (ex. aluminium),C&D,Recycling,0.0
2010,ACT,Non-ferrous metals (ex. aluminium),C&I,Recycling,0.0
2010,ACT,Non-ferrous metals (ex. aluminium),MSW,Recycling,0.0
2010,ACT,Non-ferrous metals (ex. aluminium),Total,Recycling,0.0
2010,ACT,Oils (J),C&D,Disposal,0.0
2010,ACT,Oils (J),C&D,Energy recovery,0.0
2010,ACT,Oils (J),C&D,Recycling,0.0
2010,ACT,Oils (J),C&I,Disposal,69.87796070332342
2010,ACT,Oils (J),C&I,Energy recovery,137.128830055968
2010,ACT,Oils (J),C&I,Recycling,1061.728514141217
2010,ACT,Oils (J),Total,Disposal,69.87796070332342
2010,ACT,Oils (J),Total,Energy recovery,137.128830055968
2010,ACT,Oils (J),Total,Recycling,1061.728514141217
2010,ACT,Organic chemicals (M),C&D,Disposal,0.0
2010,ACT,Organic chemicals (M),C&D,Energy recovery,0.0
2010,ACT,Organic chemicals (M),C&D,Recycling,0.0
2010,ACT,Organic chemicals (M),C&I,Disposal,22.287304723637057
2010,ACT,Organic chemicals (M),C&I,Energy recovery,1.0814526146108225
2010,ACT,Organic chemicals (M),C&I,Recycling,2.8664528753255576
2010,ACT,Organic chemicals (M),Total,Disposal,22.287304723637057
2010,ACT,Organic chemicals (M),Total,Energy recovery,1.0814526146108225
2010,ACT,Organic chemicals (M),Total,Recycling,2.8664528753255576
2010,ACT,Organic solvents (G),C&D,Disposal,0.0
2010,ACT,Organic solvents (G),C&D,Energy recovery,0.0
2010,ACT,Organic solvents (G),C&D,Recycling,0.0
2010,ACT,Organic solvents (G),C&I,Disposal,2.9818517291769315
2010,ACT,Organic solvents (G),C&I,Energy recovery,0.3089952271316674
2010,ACT,Organic solvents (G),C&I,Recycling,15.947706277399579
2010,ACT,Organic solvents (G),Total,Disposal,2.9818517291769315
2010,ACT,Organic solvents (G),Total,Energy recovery,0.3089952271316674
2010,ACT,Organic solvents (G),Total,Recycling,15.947706277399579
2010,ACT,Other,C&D,Disposal,0.0
2010,ACT,Other,C&D,Energy recovery,0.0
2010,ACT,Other,C&D,Recycling,0.0
2010,ACT,Other,C&I,Disposal,0.0
2010,ACT,Other,C&I,Energy recovery,0.0
2010,ACT,Other,C&I,Recycling,0.0
2010,ACT,Other,Total,Disposal,0.0
2010,ACT,Other,Total,Energy recovery,0.0
2010,ACT,Other,Total,Recycling,0.0
2010,ACT,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0.0
